word_count,sentence_count,spelling_errors,long_word,exc_count,que_count,stopwords_count,unigrams_count,bigrams_count,trigrams_count,noun_count,adj_count,adv_count,verb_count,syllable_count,smog_index,coleman_liau_index,dale_chall_readability_score,difficult_words,linsear_write_formula,neg_sentiment,neu_sentiment,pos_sentiment,score1,score2,score
759,41,26,173,0,0,278,313,646,725,201,58,44,120,1007,11.1,11.66,7.79,139,5,0.865,34.43,5.705,4,6,10
457,26,24,87,1,2,174,197,388,432,115,44,26,79,616,12.2,9.8,7.16,71,5.571428571,0.425,21.554,4.022,4,5,9
728,29,44,125,0,1,260,299,615,697,184,79,39,124,876,11.7,10.97,7.47,107,6.071428571,0.271,24.474,4.257,5,6,11
504,21,20,65,4,8,217,238,439,491,93,30,43,81,589,10.4,8.59,6.68,56,8.5,1.268,17.335,2.399,5,5,10
201,12,12,29,0,0,90,99,174,186,45,5,15,38,243,10.1,6.84,6.4,23,6.583333333,0.218,10.159,1.624,3,4,7
411,23,37,75,0,2,169,188,353,389,99,28,25,69,531,10.9,9.28,7.22,65,7.166666667,0.277,19.549,3.174,4,5,9
523,36,28,99,2,1,168,247,460,507,135,30,36,99,671,11.2,11.18,6.74,69,4.722222222,1.615,31.097,3.288,5,5,10
332,15,23,58,0,1,133,175,301,324,82,14,20,71,394,8.5,9.05,6.95,45,6.75,1.554,12.631,0.815,4,5,9
547,30,33,93,2,3,198,257,495,539,135,48,25,82,654,10.9,10.37,7.27,83,7.416666667,0.924,24.994,4.085,6,5,11
295,18,26,48,1,2,106,142,264,286,85,31,11,45,371,11,9.33,6.93,42,4.055555556,0,13.726,4.274,4,4,8
384,25,14,45,8,1,167,152,316,352,75,9,26,63,419,7.7,7,5.96,35,5,0.428,20.862,3.711,5,4,9
183,6,7,23,0,0,85,104,167,176,40,9,6,32,228,11.2,8.48,6.98,21,12.125,0,5.149,0.851,3,3,6
409,25,15,58,2,0,159,188,363,391,88,26,38,72,497,10.5,8.34,6.2,42,5.3125,0.684,21.047,3.269,4,4,8
410,28,17,80,0,4,150,145,298,350,110,23,25,72,543,11.4,9.9,6.4,48,3.888888889,0.543,23.839,3.618,4,4,8
373,20,19,42,1,0,165,186,331,356,78,26,24,71,448,9.8,7.36,6.48,43,8.6,1.348,16.27,2.382,4,4,8
400,14,18,28,2,2,164,170,327,378,108,21,19,62,430,9.4,7.38,6.49,37,16.16666667,0.281,11.883,1.836,4,4,8
452,27,30,67,0,1,159,219,417,445,105,31,35,98,530,8.8,9.56,6.79,59,5.125,0.855,23.835,2.311,5,5,10
777,45,44,122,0,0,326,284,627,725,188,43,46,149,954,10.3,7.25,6.27,83,6.357142857,2.624,39.849,2.527,5,5,10
615,38,46,101,1,2,213,279,560,603,156,34,35,116,767,10,9.44,7.08,91,7.166666667,3.074,32.231,2.694,5,5,10
272,11,15,48,0,0,126,137,243,262,52,17,17,57,351,12.1,8.54,7.04,36,16.33333333,1.17,8.769,1.062,4,4,8
355,19,25,71,0,0,149,166,298,328,71,22,17,68,488,12.5,9.51,7.31,58,7.916666667,0.453,14.866,3.681,4,5,9
291,10,10,24,0,0,137,107,210,249,64,21,19,45,352,10.8,6.39,6.2,21,6.833333333,1.644,7.775,0.582,4,4,8
597,36,28,116,1,0,215,276,525,579,162,31,24,102,744,9.9,9.39,7.3,97,7,1.271,29.975,4.754,6,5,11
780,38,42,110,4,5,264,312,649,742,197,54,33,142,896,10.1,9.97,7.26,111,6.571428571,5.192,29.429,3.379,6,6,12
670,39,31,132,0,1,248,316,620,658,174,51,38,118,853,10.4,9.68,7.42,114,4.75,3.825,31.341,3.834,6,6,12
496,23,26,82,3,2,177,214,431,483,148,31,18,67,613,11.2,9.57,7.18,72,8.6,0.44,18.944,3.616,5,5,10
577,36,26,46,4,4,246,235,498,554,116,25,36,111,627,8,6.49,6.05,52,8.9,2.575,28.624,4.8,5,5,10
406,27,18,55,0,2,169,143,305,364,74,23,24,91,493,9.3,8.11,6.01,39,5,2.456,19.667,4.877,4,4,8
346,23,28,55,0,0,107,174,302,330,103,33,12,58,430,10.2,10.14,7.56,60,4.444444444,0,19.892,3.108,4,4,8
135,9,7,21,0,0,55,73,112,123,35,9,5,24,169,9.7,8.28,7.25,22,4.75,0,7.856,1.144,3,3,6
292,19,15,66,0,0,104,165,273,289,79,20,11,59,414,12,10.84,8.13,64,4.6875,0.103,15.339,3.558,4,4,8
686,39,46,114,0,2,276,273,601,658,154,46,44,121,870,10.6,8.99,6.86,94,7.25,2.691,34.33,1.978,5,6,11
331,18,7,66,1,1,123,161,291,319,78,26,13,69,435,11.4,10.44,7.4,54,6,0.479,13.592,3.929,6,5,11
541,12,21,98,0,0,173,243,473,528,154,55,36,90,714,16.5,12.54,9.01,101,22.75,0.639,9.731,1.63,5,5,10
368,25,11,52,1,1,157,175,326,356,67,12,18,85,438,9.5,6.66,6.66,49,4.75,1.571,21.143,2.286,4,4,8
450,15,21,49,0,0,222,188,390,433,96,27,26,95,536,9.7,6.68,6.26,39,5.928571429,0.733,13.233,1.034,4,4,8
956,68,54,132,11,15,357,362,816,936,190,67,47,165,1077,9.1,8.22,6.54,116,4.111111111,4.439,54.192,9.367,6,6,12
378,23,23,67,0,2,121,195,334,359,83,34,22,67,479,11,10.2,7.97,73,5.375,1.496,18.669,2.835,5,5,10
694,34,21,161,2,0,259,266,567,652,205,49,18,117,958,12.7,12.53,7.21,102,6.916666667,0.356,30.55,3.094,6,6,12
627,29,18,108,0,0,241,249,534,606,148,44,27,104,787,11.5,10.61,7.17,90,7.333333333,0.434,22.577,5.989,4,5,9
365,29,13,51,1,2,124,170,318,349,93,23,18,61,421,9.1,7.93,6.17,39,4.277777778,0.402,24.575,4.022,4,4,8
255,6,23,26,0,0,134,130,226,243,56,15,17,44,290,11.5,6.69,6.72,21,15.33333333,0.455,5.319,0.226,3,3,6
18,2,1,4,0,0,5,15,17,16,4,3,0,5,23,0,6.8,8.97,5,2.5,0,1.216,0.784,1,1,2
351,12,12,36,0,5,189,143,284,324,43,17,25,80,400,9.3,5.23,5.91,19,12.5,0.673,10.613,0.714,3,3,6
526,33,31,54,3,5,214,232,476,514,120,35,26,83,587,8.1,6.49,6.15,53,7.333333333,1.514,26.723,4.761,5,4,9
442,23,28,58,1,3,166,195,380,421,102,27,32,82,527,10.1,8.23,6.73,55,8.9,0.645,20.271,2.083,4,5,9
478,19,19,74,0,0,204,206,430,469,88,47,36,76,581,11.1,9.34,6.89,57,8.3,0.449,15.905,2.645,5,5,10
371,24,14,72,0,0,117,165,306,346,103,34,16,75,475,10.7,10.54,6.37,42,4.9375,0.257,19.415,4.329,4,4,8
387,25,20,66,0,0,137,172,341,374,100,23,14,65,499,10.5,9.56,6.69,51,4.444444444,0.145,20.555,4.301,5,5,10
582,34,27,120,2,0,220,251,471,528,145,44,24,94,721,10.4,10.43,7.65,104,7,0.375,28.622,5.003,5,5,10
259,14,30,34,0,2,92,120,211,233,52,23,16,46,298,9.8,8.47,6.28,26,4.875,2.063,11.131,0.806,3,3,6
39,5,9,7,0,0,10,28,35,36,7,6,1,9,42,7.6,5.39,6.91,6,1.9,0,3.889,1.111,1,1,2
624,37,18,101,0,0,246,243,516,593,153,30,30,107,733,9.8,7.76,6.66,79,6.75,0.363,32.81,3.826,5,5,10
348,15,14,43,0,0,160,153,290,329,69,20,22,72,409,9.9,6.85,5.78,22,8.5,0.327,11.955,2.718,4,4,8
398,20,11,55,1,1,159,178,333,373,75,30,23,63,457,10.1,7.6,6.65,47,7.083333333,0.49,15.369,4.141,5,4,9
428,26,13,64,1,1,181,168,353,392,103,30,23,79,524,10.3,8.05,6.41,49,5.0625,0.086,22.474,3.44,2,3,5
538,21,20,59,0,2,268,198,434,492,116,27,27,85,637,11,6.16,6.02,38,5.642857143,1.585,17.681,1.734,4,4,8
419,23,28,84,0,0,179,192,376,402,110,28,20,71,561,12.3,9.34,7,61,4.4375,1.317,18.236,3.448,4,4,8
477,25,21,62,0,0,217,178,383,442,95,26,19,92,560,9.3,6.49,5.99,41,8.6,0.877,19.822,4.302,4,4,8
424,18,17,59,1,0,185,175,356,400,107,24,20,84,536,11.4,8.24,6.62,47,10.4,0.283,14.32,3.397,4,4,8
392,26,23,75,0,4,148,192,361,385,80,36,27,74,489,10.6,9.91,7.41,65,4.875,2.249,20.51,3.24,4,4,8
344,15,14,39,0,0,151,147,291,323,68,31,22,59,412,10.8,7.25,6.19,30,6.833333333,0.228,11.341,3.431,5,4,9
468,26,29,74,0,1,189,203,404,443,107,30,26,88,576,9.9,8.29,6.52,56,7.166666667,0.325,22.768,2.908,4,4,8
592,25,27,61,0,0,282,198,471,543,150,23,41,98,681,9.6,7.14,5.85,39,11.75,0.059,23.903,1.038,4,4,8
127,4,10,10,0,0,66,66,109,119,17,7,4,26,140,7.2,4.13,6.57,11,16.66666667,0,3.745,0.255,2,2,4
496,24,18,96,0,1,198,211,434,476,133,32,21,86,624,11,9.11,6.95,67,7.416666667,0.641,20.914,2.445,4,5,9
565,32,25,90,0,1,236,245,508,553,147,34,29,87,743,10.8,9.45,7.08,85,5.3125,3.008,26.285,2.709,5,5,10
315,18,20,59,0,0,124,139,272,303,75,15,9,58,426,10.3,9.16,6.94,46,6.5,0.167,15.428,2.405,3,4,7
351,15,16,45,0,0,156,168,315,345,75,17,18,64,399,10.4,7.54,6.24,31,8,0.372,12.631,1.997,4,4,8
407,28,28,71,2,0,145,197,364,392,93,30,24,77,489,9.4,9.03,6.49,51,4.6875,0.318,23.57,4.112,5,4,9
675,45,44,122,0,0,255,240,542,636,158,60,39,116,857,10.4,9.96,6.87,96,6,3.2,35.188,6.611,4,5,9
393,15,15,41,0,0,183,165,334,380,96,16,20,65,464,10.8,7.32,5.93,25,12.125,0.352,12.834,1.814,4,4,8
392,21,21,45,0,0,166,158,301,350,72,14,11,77,477,10,6.96,6.34,42,7.083333333,0.173,18.497,2.33,4,4,8
262,24,18,51,1,0,86,142,234,249,65,14,12,48,327,9,9.54,7.2,44,3.083333333,0.783,18.332,4.884,4,4,8
383,20,16,81,1,3,156,185,351,379,85,25,26,57,491,12.7,11.08,7.59,65,4.625,1.011,17.021,1.967,4,5,9
724,52,41,136,0,4,275,271,574,653,183,40,35,128,936,10.1,9.73,6.84,104,7.25,0.666,45.958,5.376,5,5,10
111,6,2,18,0,0,46,75,105,107,22,10,7,25,141,11.5,7.94,6.81,15,6.583333333,0.351,4.729,0.92,2,3,5
434,18,29,65,0,2,178,198,379,413,104,31,25,73,529,11.8,8.65,7.25,60,8.3,0.592,16.516,0.892,4,5,9
774,37,28,145,2,0,315,273,628,720,208,58,39,135,1029,12,10.15,6.63,91,8.1,0.629,30.813,5.558,4,5,9
388,24,32,42,1,2,154,173,350,381,76,19,20,68,413,8.1,6.54,6.42,43,4.333333333,1.151,19.967,2.882,4,4,8
503,35,32,69,0,1,200,236,453,491,120,26,31,92,586,9.5,7.76,6.51,62,5.571428571,1.828,27.611,5.56,5,5,10
248,11,20,32,1,0,110,104,200,234,61,7,12,53,305,10.8,9.63,6.42,25,11.1,0.29,9.638,1.073,4,3,7
385,30,24,60,1,2,126,202,350,377,99,29,27,79,460,9.1,8.56,6.54,49,4.055555556,0.972,26.383,2.645,4,5,9
540,38,26,108,11,0,186,259,482,526,140,36,29,92,707,11.1,10.08,7.25,89,3.6,0.341,30.891,6.768,5,4,9
396,21,33,60,1,7,151,190,357,384,96,22,21,73,462,10.1,8.06,6.64,48,5.928571429,0.162,18.561,2.278,5,4,9
376,30,20,42,2,4,113,148,296,342,108,33,7,63,420,8.2,8.56,6.24,39,5.5625,0,24.979,4.021,4,4,8
143,8,4,18,0,0,61,98,139,141,34,11,6,22,174,9.5,7.94,6.76,19,7.416666667,0,7.271,0.729,3,3,6
663,31,39,76,0,1,243,223,491,585,143,53,48,114,715,9.3,7.71,5.98,51,6,1.789,25.237,3.977,5,6,11
350,13,16,70,3,0,143,188,323,342,84,23,17,58,445,13.3,10.39,7.63,55,10.1,0.65,10.129,2.221,4,4,8
298,13,33,48,0,0,124,151,273,290,75,12,10,65,385,12,8.41,7.09,42,10.8,0.287,11.521,1.192,4,4,8
189,14,12,26,0,0,78,101,160,176,30,16,14,35,211,8.6,6.6,5.94,18,5.714285714,0.535,11.74,1.725,3,3,6
590,35,50,113,1,2,248,245,495,550,147,37,36,90,740,10.7,9.21,6.79,81,12.125,4.834,27.14,3.027,5,5,10
580,31,20,93,17,1,217,215,478,547,155,38,31,86,647,9.1,9.91,6.81,73,5.375,0.615,24.331,6.055,6,5,11
373,19,18,64,0,0,154,180,338,361,95,29,20,62,464,10.9,8.52,7.45,61,12.25,1.12,16.357,1.523,5,4,9
341,20,24,60,0,0,129,172,303,329,65,30,37,55,429,10.1,9.5,7.02,51,4.444444444,0.091,17.882,2.027,4,4,8
301,13,18,34,0,0,157,112,234,271,44,12,27,66,360,10.7,7.37,6.06,24,8.1,0,11.957,1.043,3,4,7
292,15,10,30,0,0,121,119,237,265,76,16,9,58,361,10.5,7.19,6.06,26,6.666666667,0.476,12.932,1.592,3,4,7
399,32,17,62,1,4,141,206,367,392,90,23,21,71,481,8.5,8.04,6.82,59,4.277777778,1.837,25.638,4.526,4,4,8
311,19,24,37,0,0,108,136,258,289,64,22,25,57,360,8.7,7.71,6.46,36,4.875,1.002,15.474,2.525,3,3,6
560,25,36,66,0,1,241,210,443,511,120,28,36,101,624,9.5,7.2,6.26,51,7.166666667,0,21.988,3.012,4,4,8
386,17,21,67,0,0,156,176,323,355,89,26,19,64,487,11.4,9.52,6.94,50,7.833333333,0.418,13.272,3.31,4,4,8
439,24,25,99,0,0,143,205,381,417,124,31,26,87,608,12.4,12.58,7.73,78,7.5,0.776,20.35,2.874,4,5,9
439,26,17,35,0,0,197,154,327,382,86,28,31,83,510,8.4,5.5,5.67,33,6.833333333,0.467,21.688,3.844,3,3,6
353,14,14,56,4,1,143,155,282,318,67,14,20,57,419,11.8,9.17,7.28,49,8.6,0.394,12.262,1.345,4,4,8
477,22,8,91,1,0,198,190,372,416,111,27,31,96,603,11.7,9.52,6.44,50,11.75,1.099,19.348,1.554,4,5,9
250,11,17,39,0,0,100,151,240,247,46,16,29,47,314,10.2,9.63,7.87,45,8.8,0.79,7.297,2.913,4,3,7
291,20,24,30,0,0,120,123,241,273,63,12,13,61,337,8.1,5.9,5.8,25,5.125,0.779,17.567,1.654,4,4,8
428,17,37,29,6,1,164,176,363,413,111,30,22,76,460,8.1,6.79,6.42,40,8.7,0.415,13.272,3.313,4,4,8
280,12,11,33,0,0,108,141,253,274,77,15,14,49,343,10.7,9.63,6.9,35,12.5,0.434,9.543,2.022,4,5,9
750,34,35,169,21,0,221,309,612,704,252,63,28,103,1035,13.1,14.67,8.01,133,11.5,1.931,27.62,4.449,5,6,11
413,24,38,84,0,0,169,203,374,400,109,31,9,80,512,10.5,10.26,7.12,63,5.4375,0.237,21.846,1.917,4,5,9
617,34,23,96,0,1,256,257,541,593,153,40,39,98,787,10.8,8.87,6.54,74,4.75,2.789,26.014,5.196,6,5,11
461,18,30,72,1,2,188,235,438,456,103,32,31,90,553,10.7,8.77,7.26,65,16,1.475,14.639,1.885,4,5,9
436,22,21,61,2,1,172,219,390,420,111,21,18,85,525,10.4,8.35,6.67,53,5.785714286,0.233,19.204,2.564,5,4,9
540,35,24,93,0,0,218,207,449,508,118,27,31,90,661,10,8.34,6.48,64,4.222222222,0.276,27.47,7.254,5,5,10
389,16,11,61,0,0,148,142,269,315,125,21,6,57,496,12.2,9.86,7.26,55,12.25,0.128,13.766,2.106,5,4,9
417,23,25,80,0,2,153,207,377,401,101,24,28,73,546,11.4,10.84,7.66,75,6.428571429,1.925,18.211,2.864,5,4,9
233,19,9,31,1,0,87,124,210,224,55,17,17,36,270,8.5,8.45,6.58,31,3.65,0.124,16.345,2.531,3,3,6
337,12,31,40,0,1,145,158,290,318,73,21,18,71,413,10.3,8.48,6.91,39,8.8,0.156,10.699,1.145,4,4,8
548,33,20,100,4,3,187,212,417,478,149,45,34,100,674,10.6,10.32,6.74,69,6.071428571,0.462,26.053,6.484,5,5,10
686,31,56,184,0,0,232,326,610,672,193,60,34,103,927,12.8,13.52,8.69,153,8.7,2.932,25.891,2.177,6,6,12
361,22,25,40,0,0,135,143,271,317,86,19,22,70,408,8.6,7.01,5.68,27,4.6875,0.402,19.232,2.366,4,4,8
574,42,26,93,8,2,214,238,483,538,135,32,40,101,700,10.1,8.45,6.92,83,4.166666667,3.748,34.356,3.895,5,5,10
447,24,25,74,0,0,181,208,406,437,115,28,23,73,573,10.5,10.09,7.02,65,7.25,3.036,19.734,1.231,4,6,10
526,23,21,108,5,1,190,246,475,511,150,31,31,97,702,12.7,11.66,8.05,98,10.2,0.538,18.946,3.516,5,5,10
431,21,22,62,3,5,183,186,364,398,93,34,29,75,519,10.6,8.36,6.36,44,7.166666667,1.301,15.491,4.209,4,4,8
417,20,28,67,3,1,177,195,367,405,95,21,16,76,500,10.8,9.23,6.96,56,6.833333333,0.365,15.547,4.086,4,4,8
485,32,45,80,0,1,186,206,422,469,128,25,16,83,636,10.1,9.21,6.63,64,5.785714286,0.489,28.091,3.42,5,5,10
235,9,15,34,0,0,109,111,198,219,55,6,11,51,282,11,7.49,6.66,25,9,0.565,8.124,0.31,4,4,8
903,50,44,162,4,2,329,386,796,879,255,54,40,164,1176,11.1,10.79,7.52,150,7.916666667,2.028,43.112,4.859,6,6,12
414,23,22,67,3,1,161,206,369,397,88,40,45,65,522,10.3,10.26,7.19,63,5.928571429,2.028,18.142,2.831,4,5,9
426,17,23,55,0,0,163,194,379,417,127,31,12,71,519,11.1,9.28,6.91,53,5.857142857,0.346,14.446,2.209,4,3,7
240,13,11,44,6,0,96,131,214,232,50,16,17,42,293,10.5,8.63,6.9,34,8.3,0.224,11.321,1.455,3,4,7
477,23,23,90,5,2,171,203,369,415,131,44,23,73,636,12.5,11.77,7.44,75,5.928571429,0,17.601,5.399,6,4,10
557,32,21,81,0,5,187,243,477,537,162,38,24,89,646,9.4,10.49,7.28,84,5.4375,0.695,27.913,3.392,6,5,11
354,13,30,43,0,0,167,136,286,330,71,17,23,68,403,11.1,6.74,6.09,25,12.375,0.156,11.088,1.756,4,4,8
288,8,18,24,0,0,101,133,250,276,96,15,19,60,323,10.1,9.53,7.42,35,12.25,0.066,7.375,0.559,4,4,8
192,14,8,22,0,0,83,100,164,179,46,11,9,27,228,8.8,6.31,6.17,21,3.85,0.403,13.185,0.412,4,4,8
413,14,22,73,0,0,182,164,341,380,109,24,26,74,504,11.9,10.22,7.13,52,15.33333333,1.149,12.014,0.837,4,4,8
497,22,39,74,0,1,216,181,382,448,89,39,30,82,570,10.8,8.7,6.55,53,5.714285714,1.216,19.17,1.615,4,4,8
462,16,16,61,0,0,204,129,276,334,91,31,25,92,560,11.1,8.25,6.26,35,8.7,0.442,13.743,1.815,3,4,7
492,26,14,61,0,2,165,221,419,476,147,28,39,74,589,9.7,9.56,7.52,79,6.571428571,0.537,21.879,3.584,5,5,10
283,21,15,43,1,3,89,141,246,268,66,15,13,55,337,8.7,8.16,7.02,44,5.0625,1.077,17.232,2.691,3,4,7
358,28,22,39,0,0,130,124,235,287,106,22,18,59,400,8.5,6.07,5.25,21,3.65,3.146,23.637,1.219,4,4,8
527,26,21,124,0,1,195,233,450,499,141,42,28,75,739,13.7,12.01,8.3,109,6.75,1.487,22.251,2.26,6,6,12
459,14,26,63,0,0,209,228,413,449,102,42,33,81,567,11.4,7.85,7.5,64,16,0.168,11.599,2.235,4,4,8
614,47,48,101,0,2,208,239,506,573,153,42,36,121,741,9.6,9.26,6.49,76,3.318181818,1.33,37.278,8.393,5,5,10
335,8,12,48,0,0,152,133,264,294,80,23,21,62,425,12.2,8.89,6.89,26,12.625,0.565,6.558,0.878,4,4,8
200,3,22,15,0,0,90,106,177,190,56,11,12,33,230,11.9,8.2,8.49,21,25,0.134,2.489,0.377,3,3,6
454,18,22,70,0,0,213,203,403,439,107,24,30,79,588,11.4,7.96,6.77,53,8.5,0.326,15.705,1.969,4,5,9
433,33,21,65,2,7,157,188,361,405,102,17,20,87,528,9.4,8.51,6.59,56,4.444444444,0.781,28.546,3.673,5,5,10
336,25,16,37,0,0,138,161,301,326,77,17,19,59,375,7.5,5.95,5.96,33,4.388888889,0,21.364,3.636,4,4,8
414,35,29,79,0,0,133,192,354,394,97,31,14,73,522,9.8,8.73,6.4,51,4.055555556,2.114,29.193,3.693,5,4,9
652,36,28,121,5,6,228,282,557,628,165,54,35,114,823,11.4,10.32,7.3,101,5.714285714,3.601,30.366,2.031,6,5,11
322,21,21,36,0,0,133,128,240,278,64,21,27,75,379,10.1,8.69,6.31,35,5.571428571,1.2,17.329,2.471,4,4,8
506,30,34,61,6,2,177,202,426,492,125,40,29,75,550,8.6,7.82,6.13,47,5.785714286,0.415,25.823,2.762,5,5,10
469,30,44,61,2,3,171,184,367,436,116,28,30,82,529,9.7,9.15,6.73,59,4.4375,0.257,25.796,3.947,5,4,9
236,18,16,36,0,0,87,138,217,231,42,13,9,55,283,8.3,8.39,6.78,33,4.722222222,0.393,15.797,1.809,3,3,6
624,29,28,101,3,0,229,283,540,596,177,61,20,114,737,10.5,9.69,7.37,93,12.875,0.421,25.291,3.288,6,6,12
648,33,29,104,0,0,260,236,493,569,153,55,21,129,796,10.1,8.87,6.48,72,7,0.353,26.63,6.016,4,5,9
433,20,20,63,0,0,192,195,358,397,89,22,20,84,542,9.8,7.54,6.17,39,10.2,0.143,17.613,2.243,4,4,8
425,31,12,58,0,1,178,185,364,402,89,32,18,81,537,9.5,7.47,6.08,45,5.25,0.427,25.803,4.77,4,5,9
402,23,29,50,1,4,177,187,354,380,82,12,27,74,439,8.3,7.71,6.07,38,5.125,0.568,20.202,2.23,5,5,10
378,25,61,58,1,0,141,207,357,373,89,23,18,82,446,7.7,7.07,6.5,48,5.5625,2.084,20.449,2.467,4,4,8
200,14,14,35,1,0,76,124,192,197,52,19,15,32,256,10.7,9.74,7.51,35,6.142857143,0.496,11.869,1.635,4,4,8
456,23,29,96,0,0,179,228,393,435,105,29,33,86,627,12.2,9.39,7.15,69,5.25,0.221,20.516,2.263,4,4,8
132,6,17,17,0,0,60,77,118,126,32,8,5,22,152,9.3,7.78,6.63,15,7,0.093,5.443,0.464,2,3,5
477,31,27,75,0,1,185,224,424,459,117,36,23,75,582,9.7,8.52,6.94,70,4.6875,0.448,25.671,4.881,6,4,10
519,39,34,66,3,2,179,229,449,503,107,42,37,82,586,8.8,8.74,7.03,74,3.95,1.784,34.313,2.903,5,5,10
424,21,24,85,1,1,169,175,334,388,114,23,25,89,569,12,10.56,6.56,48,8,0.312,18.13,2.558,4,4,8
398,20,24,69,1,0,170,167,331,368,83,22,22,74,487,10.7,8.35,6.61,47,6.416666667,2.157,16.933,0.909,4,4,8
457,33,24,69,2,11,192,201,408,448,87,22,33,82,541,9,7.41,5.97,44,7,1.175,30.095,1.73,4,6,10
357,19,12,73,0,3,134,187,323,339,89,31,27,63,482,12,10.38,7.52,61,6.916666667,3.455,13.993,1.552,4,4,8
388,21,22,59,0,2,168,155,320,364,78,24,22,77,477,10.4,7.31,6.09,36,5.857142857,1.101,15.916,3.983,4,4,8
108,4,2,17,0,0,51,60,93,100,20,6,4,21,137,11.7,6.74,6.77,12,11.5,0.089,3.465,0.446,3,2,5
396,16,8,69,0,0,126,129,258,314,129,24,10,78,539,12.5,10.56,6.51,42,5.928571429,0,13.296,2.704,4,4,8
348,25,20,44,0,0,128,156,305,339,90,17,15,65,402,8.7,6.31,6.08,35,4.444444444,0.978,20.032,3.989,4,4,8
442,25,22,41,0,2,202,165,345,402,82,21,27,85,520,9.2,7.07,5.98,39,6.833333333,2.135,21.953,0.913,4,4,8
520,27,18,60,0,0,214,204,428,494,102,26,44,96,593,9,7.54,6.13,48,7.25,0.5,22.28,4.22,5,4,9
489,22,25,72,0,4,168,243,442,472,118,44,24,71,562,10.2,10.27,7.7,79,13.375,1.235,16.853,3.91,5,5,10
381,25,23,69,2,1,144,174,314,343,77,34,24,69,484,10.7,8.75,6.23,41,5,1.875,20.31,2.815,4,4,8
285,15,20,46,0,0,115,126,250,272,60,19,15,70,364,11.1,8.7,6.64,35,6.416666667,1.077,10.78,3.143,4,4,8
294,16,8,39,0,0,122,139,263,284,62,21,14,62,360,10,8.87,6.96,41,6,1.721,13.083,1.196,4,4,8
414,19,16,67,0,1,149,197,366,396,107,25,20,75,511,11.3,10.15,7.08,57,9,1.27,15.732,1.998,5,5,10
422,18,43,66,0,2,192,165,333,389,76,19,32,87,519,11.6,8.59,6.3,39,8.5,1.849,15.378,0.773,4,4,8
691,46,40,103,0,2,280,248,580,656,162,37,22,127,819,9.3,7.87,6.32,78,6.666666667,0.726,38.163,7.111,5,5,10
673,39,38,110,10,1,233,266,561,644,150,57,34,108,807,10.1,9.68,7.08,96,5.625,1.082,31.96,5.958,6,5,11
398,25,22,51,0,0,179,144,273,320,73,26,25,70,477,9.7,7.53,5.89,35,5.928571429,3.444,20.142,1.414,4,4,8
653,45,49,94,9,9,241,262,554,621,154,50,50,113,754,8.8,8.28,6.97,94,5,4.526,36.221,4.254,6,6,12
410,19,12,48,0,0,186,184,344,388,96,23,32,66,470,9,7.49,6.46,43,7.333333333,1.541,16.227,1.232,4,5,9
300,13,16,52,0,0,119,136,241,280,67,15,18,53,358,10.7,10.44,7.68,49,12.875,0.444,11.303,1.255,4,4,8
597,24,37,73,0,0,277,197,471,545,128,32,26,128,725,10.1,7.26,6.06,45,10.8,0.263,20.76,2.977,4,4,8
654,31,30,91,14,3,230,273,572,639,171,49,28,116,744,9.8,9.51,7.21,94,6.666666667,0.676,25.264,5.062,6,6,12
342,24,12,65,0,0,125,145,282,317,74,25,17,64,437,10.1,8.92,6.4,41,4.05,0.071,19.102,4.827,4,4,8
567,45,36,93,0,1,205,243,474,541,159,46,32,103,667,9.4,8.62,6.32,64,3.041666667,0.7,36.145,8.156,5,5,10
496,14,54,77,0,0,242,204,417,462,110,29,35,92,633,13.4,9.24,7.46,64,11.75,0.154,11.388,2.459,5,4,9
205,6,8,28,0,1,86,117,199,202,56,10,7,41,259,12.7,8.95,7.3,25,11.875,0.027,5.084,0.889,4,4,8
361,29,22,45,16,2,144,139,284,334,69,26,16,59,410,9,7.58,6.3,40,3.75,1.347,23.681,3.973,4,4,8
606,31,41,101,0,3,269,219,487,561,111,46,37,116,759,11.5,8.81,6.34,63,5.428571429,3.718,24.527,2.755,5,5,10
347,17,20,49,1,0,149,163,294,326,62,18,37,67,423,10.6,7.54,6.53,39,7.333333333,0.662,15.025,1.314,4,4,8
585,29,35,85,0,1,264,229,489,551,122,39,54,112,720,10.5,8.41,6.45,63,7.583333333,1.723,25.102,2.176,5,5,10
496,26,16,84,0,2,175,190,390,447,159,48,17,85,646,10.6,12.11,6.75,63,5.25,0.276,20.138,5.585,5,4,9
272,13,15,42,0,0,124,127,232,258,62,13,9,45,320,9.5,6.67,6.76,34,7.333333333,0.156,9.922,2.922,4,3,7
645,35,36,98,2,1,259,242,531,617,160,41,27,115,762,10.6,8.35,6.51,73,6.916666667,2.401,30.971,1.627,5,5,10
278,20,24,31,0,0,103,132,232,255,65,20,7,48,309,7.7,7.29,6.17,30,5.928571429,1.048,17.655,1.297,4,3,7
471,18,26,102,1,1,190,226,415,457,126,27,30,79,610,12.9,12.48,8.09,85,8.2,0.633,16.374,0.993,5,5,10
206,8,11,27,0,1,107,97,169,189,34,6,9,48,240,10.7,6.51,6.73,23,6.75,0,7.553,0.447,3,3,6
811,41,49,136,4,3,312,342,728,795,192,62,48,145,1012,10.6,9.1,6.9,108,5.928571429,1.875,34.557,4.566,5,6,11
