,char_count,word_count,sentence_count,avg_sentence_len,spelling_errors,long_word,exc_count,que_count,comma_count,stopwords_num,sat_num,unigram,bigrams,trigrams,noun_count,adj_count,adv_count,verb_count,fw_count,neg_sentiment,neu_sentiment,pos_sentiment,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog
120,2878.0,593.0,30.0,19.766666666666666,34,98,0,2,11,243,14,237,522,576,141,37,22,100,100,1.2759999999999998,26.059,2.665,712,70.73,10.1,7.7,8.7,8.6,6.8,76,8.0,14.794932821497122
121,1554.0,336.0,15.0,22.4,19,23,0,0,3,149,2,155,296,324,56,18,22,77,77,1.299,12.238,1.4620000000000002,374,84.71,8.4,6.5,6.62,8.1,6.1,28,6.071428571428571,13.804210526315792
122,1186.0,271.0,17.0,15.941176470588236,13,33,4,4,4,89,1,128,216,244,70,28,4,51,51,1.264,13.274000000000001,2.462,294,82.85,8.1,5.1,5.73,4.6,5.87,23,5.0,11.451623931623933
123,652.0,146.0,11.0,13.272727272727273,12,15,0,1,0,66,1,75,135,143,31,3,5,28,28,0.048,9.654,1.298,164,85.08,9.3,4.3,5.32,3.7,5.82,13,5.1875,10.7025
124,1628.0,330.0,11.0,30.0,22,44,0,0,1,126,1,155,282,319,100,30,24,57,57,1.114,8.725,1.162,403,61.19,11.0,11.4,9.23,13.3,6.68,32,8.9,17.058983050847456
125,1222.0,251.0,18.0,13.944444444444445,9,28,0,0,1,114,3,129,225,242,46,13,20,52,52,0.26,15.124,2.617,308,83.86,9.2,4.7,6.89,5.3,6.06,26,4.9375,11.641739130434784
126,2642.0,534.0,29.0,18.413793103448278,35,101,10,4,23,211,3,242,476,516,127,34,29,88,88,0.581,25.204,3.2160000000000006,680,71.95,11.3,7.2,9.16,8.4,7.49,91,5.928571428571429,16.20823779193206
127,1971.0,417.0,27.0,15.444444444444445,15,50,1,1,3,186,3,162,328,384,87,21,13,80,80,1.5799999999999998,24.012,1.4070000000000003,484,82.34,9.7,5.3,7.18,6.1,5.45,26,5.571428571428571,10.52323450134771
128,2139.0,413.0,19.0,21.736842105263158,29,73,0,0,8,146,17,140,279,327,127,34,10,75,75,0.33999999999999997,14.481000000000002,4.178,580,59.74,13.1,9.9,9.69,10.4,6.08,35,7.0,13.653931398416887
129,1840.0,363.0,19.0,19.105263157894736,13,68,0,0,9,138,4,166,307,337,101,25,21,60,60,0.41,17.444000000000003,1.146,486,62.98,12.3,8.6,10.21,9.5,7.15,54,8.6,15.47245283018868
130,1943.0,415.0,28.0,14.821428571428571,23,62,0,4,8,177,10,202,380,407,77,27,29,82,82,1.1829999999999998,23.599999999999998,3.2159999999999997,504,75.1,10.0,6.0,6.71,5.3,6.61,54,7.0,13.125558583106269
131,1877.0,384.0,23.0,16.695652173913043,27,55,0,0,1,164,5,167,310,358,99,21,22,67,67,0.132,19.619,3.248,459,81.33,9.3,5.7,7.36,6.7,6.28,42,5.1875,12.906324786324786
132,1996.0,424.0,18.0,23.555555555555557,35,53,2,1,12,173,5,198,390,420,97,34,35,70,70,1.5,14.953999999999999,1.546,490,76.05,10.4,7.7,8.3,9.6,6.71,48,8.8,15.403252032520326
133,2574.0,514.0,28.0,18.357142857142858,40,77,0,1,5,211,4,262,477,507,119,34,27,95,95,1.222,23.215,3.564,645,71.55,10.6,7.4,8.81,8.3,7.05,76,6.214285714285714,15.191724137931036
134,1586.0,345.0,19.0,18.157894736842106,20,39,0,0,11,124,3,156,306,339,88,18,21,65,65,0.38,15.695,2.9250000000000007,394,80.72,9.1,6.0,7.02,6.5,6.2,34,6.285714285714286,12.848448844884487
135,1023.0,235.0,4.0,58.75,5,19,2,0,9,89,4,123,200,215,76,15,14,36,36,0.178,3.56,0.262,262,39.17,11.7,19.8,8.32,22.9,8.16,26,16.666666666666668,26.760824742268042
136,3238.0,682.0,32.0,21.3125,43,77,0,0,23,293,8,297,602,664,134,44,54,124,124,0.35300000000000004,27.072000000000003,4.574000000000001,779,77.77,9.2,7.1,7.25,7.9,6.2,64,6.916666666666667,13.655702746365106
137,1237.0,268.0,12.0,22.333333333333332,9,41,0,0,8,120,3,97,183,206,62,8,9,43,43,0.0,10.296999999999999,1.7029999999999998,316,78.38,9.5,6.8,7.2,7.6,6.14,24,11.875,13.330632911392406
138,676.0,146.0,9.0,16.22222222222222,5,28,0,0,11,58,6,88,132,137,34,7,15,20,20,0.5860000000000001,8.026,0.388,177,62.68,12.3,8.7,9.63,9.2,7.93,26,6.666666666666667,17.53949579831933
139,1919.0,423.0,20.0,21.15,29,57,0,2,14,161,3,209,379,411,118,24,16,79,79,0.42200000000000004,17.886000000000003,1.6920000000000002,448,79.19,8.7,6.5,8.7,8.6,6.96,54,7.416666666666666,15.18478386167147
140,1917.0,352.0,21.0,16.761904761904763,24,93,0,0,9,121,9,195,323,343,99,26,21,51,51,0.208,19.567,1.2249999999999999,494,56.45,11.4,9.1,12.11,10.3,8.23,76,6.071428571428571,17.69491961414791
141,2213.0,460.0,23.0,20.0,19,84,0,2,25,195,7,176,363,411,92,25,26,82,82,1.282,20.016,1.7029999999999998,567,71.04,11.3,7.6,9.28,8.9,6.81,58,11.875,14.743307888040713
142,2005.0,434.0,19.0,22.842105263157894,22,56,6,3,21,176,6,212,389,423,100,18,21,74,74,0.756,16.238,2.006,499,76.76,9.4,7.5,7.78,8.8,7.01,57,5.785714285714286,15.967745358090184
143,1459.0,293.0,18.0,16.27777777777778,15,46,0,0,9,119,3,145,248,272,66,25,11,60,60,1.211,15.419000000000002,1.368,370,73.88,11.0,6.5,9.27,7.8,6.74,39,4.875,13.790038910505837
144,1191.0,241.0,15.0,16.066666666666666,9,32,0,0,4,97,5,132,202,218,57,22,20,40,40,1.403,13.376,0.22,284,83.25,8.3,5.0,8.46,6.7,6.36,28,7.333333333333334,12.569302325581397
145,2765.0,573.0,29.0,19.75862068965517,32,93,5,10,18,221,6,238,478,531,133,45,31,109,109,0.6309999999999999,21.460000000000004,6.91,687,71.14,9.6,7.6,9.1,8.8,6.81,73,8.1,14.710931174089069
146,2188.0,422.0,26.0,16.23076923076923,21,88,3,1,15,159,4,205,360,393,98,42,20,78,78,0.403,21.258000000000003,4.339,563,65.73,10.2,7.6,10.03,8.2,6.89,61,5.1875,14.072148541114059
147,2649.0,543.0,30.0,18.1,28,104,0,1,35,205,6,198,417,498,130,34,16,99,99,2.4339999999999997,25.081000000000003,2.4850000000000003,665,65.22,11.4,7.8,10.66,9.0,6.75,68,6.666666666666667,13.871428571428574
148,2655.0,540.0,35.0,15.428571428571429,28,69,1,0,7,207,6,245,488,533,136,30,36,105,105,1.908,29.86299999999999,3.228,662,74.69,8.5,6.2,8.81,7.0,6.24,58,4.5,12.29451476793249
149,2102.0,425.0,23.0,18.47826086956522,30,65,0,0,7,173,3,193,387,412,88,17,29,90,90,0.8979999999999999,19.861,2.2399999999999998,527,71.34,10.5,7.5,8.12,7.9,6.35,46,5.285714285714286,13.474521963824287
150,2171.0,445.0,20.0,22.25,11,71,1,0,24,175,2,190,379,427,105,27,23,75,75,0.179,17.020000000000003,2.8009999999999997,556,68.7,11.1,8.5,9.46,10.0,6.8,54,8.6,15.34139534883721
151,778.0,165.0,6.0,27.5,9,17,0,0,2,74,1,93,150,162,33,10,12,33,33,0.288,5.186,0.526,194,78.08,10.7,7.0,7.43,7.9,6.58,19,8.4,14.535135135135135
152,1758.0,378.0,28.0,13.5,21,45,5,0,11,130,4,159,310,349,71,21,27,67,67,1.3030000000000002,20.515,6.183,433,76.82,8.8,5.4,7.69,5.5,6.23,41,4.333333333333333,11.701065830721005
153,1927.0,369.0,22.0,16.772727272727273,24,74,0,0,6,150,8,146,280,317,106,28,14,47,47,3.307,17.598,1.0959999999999999,499,64.71,11.4,8.0,10.08,8.8,6.77,50,6.5,14.042296072507554
154,3165.0,664.0,33.0,20.12121212121212,25,101,4,1,25,258,6,270,575,643,153,39,42,121,121,0.5569999999999999,27.462999999999994,4.9799999999999995,792,70.73,10.6,7.7,8.58,8.5,6.94,89,6.75,15.151304347826088
155,2108.0,393.0,26.0,15.115384615384615,18,92,0,0,8,136,3,189,355,378,113,26,28,58,58,0.553,23.002,2.4450000000000003,542,66.23,11.4,7.4,11.07,8.8,7.54,72,5.5,15.581818181818182
156,2696.0,593.0,25.0,23.72,20,61,0,0,16,271,9,230,507,573,128,27,22,104,104,0.47,21.207,3.324,668,75.74,10.4,7.9,6.96,8.7,6.4,57,6.916666666666667,14.69619961612284
157,2419.0,544.0,31.0,17.548387096774192,35,70,7,2,27,183,4,241,483,539,141,39,33,85,85,1.4999999999999998,24.762,4.737,596,73.58,8.6,6.6,8.4,7.2,7.17,78,4.9375,14.963287671232877
158,1554.0,321.0,19.0,16.894736842105264,12,41,0,0,7,132,4,153,267,300,64,20,23,55,55,0.8940000000000001,15.816999999999998,2.2889999999999997,388,81.22,10.1,5.8,7.42,6.6,6.18,33,7.416666666666666,12.665119453924914
159,2670.0,566.0,32.0,17.6875,21,56,0,1,8,264,3,227,486,535,103,40,37,112,112,2.9140000000000006,25.457999999999995,3.6270000000000002,658,80.21,8.9,6.1,6.15,6.0,5.8,45,5.571428571428571,11.988571428571428
160,1523.0,323.0,16.0,20.1875,8,39,0,0,9,134,1,123,214,245,68,20,6,68,68,0.488,13.737000000000002,1.775,390,78.18,9.7,6.9,6.96,7.4,5.95,26,5.928571428571429,12.897414965986394
161,1775.0,367.0,16.0,22.9375,11,59,0,0,16,154,14,179,326,351,88,15,25,60,60,0.036,13.353,2.6110000000000007,459,67.99,11.8,8.8,8.94,9.9,7.28,54,5.571428571428571,16.748074534161493
162,2199.0,440.0,29.0,15.172413793103448,12,82,0,1,6,173,8,198,369,411,104,30,31,64,64,0.0,24.037999999999997,4.962000000000001,576,74.39,10.9,6.3,8.29,6.7,6.73,61,5.0,13.635288220551377
163,2513.0,465.0,28.0,16.607142857142858,31,102,0,1,8,160,13,213,398,455,149,49,19,69,69,0.663,22.744999999999994,4.592,661,56.25,12.0,9.1,11.13,9.6,7.06,71,6.428571428571429,14.778042959427209
164,2573.0,527.0,36.0,14.63888888888889,32,99,0,0,30,212,10,221,452,515,114,39,31,91,91,2.24,29.044000000000004,4.716,666,66.44,10.7,7.3,9.03,7.3,7.72,98,5.571428571428571,15.992566371681415
165,2084.0,459.0,29.0,15.827586206896552,28,56,2,1,7,191,10,193,379,432,95,29,25,79,79,0.208,23.510999999999992,5.279999999999999,534,82.75,9.2,5.2,6.26,5.1,6.05,44,4.611111111111111,11.916435643564357
166,2012.0,394.0,35.0,11.257142857142858,25,81,0,0,10,142,5,170,335,376,100,24,16,62,62,0.241,30.350000000000005,4.407999999999999,500,69.99,9.7,5.9,9.49,6.4,6.52,52,4.277777777777778,11.984139941690962
167,1971.0,426.0,21.0,20.285714285714285,17,56,2,2,19,177,4,193,380,414,105,28,23,71,71,0.255,18.192999999999998,2.552,507,71.55,9.6,7.4,7.94,7.6,7.23,64,5.75,15.653698630136986
168,2502.0,490.0,30.0,16.333333333333332,38,98,4,4,34,177,6,235,449,482,105,45,26,76,76,1.847,23.169000000000004,4.9830000000000005,612,65.93,10.7,7.5,11.42,9.3,7.83,92,5.8125,16.408888888888892
169,2158.0,464.0,27.0,17.185185185185187,23,68,0,1,8,181,3,148,338,403,106,19,27,100,100,0.439,22.124,4.436999999999999,555,73.17,9.0,6.8,7.3,6.5,5.94,40,5.0625,11.960396039603962
170,2004.0,429.0,22.0,19.5,24,66,8,2,23,167,2,180,347,390,107,26,13,79,79,0.836,17.71,3.455,491,72.46,10.0,7.1,8.93,7.9,6.65,51,7.083333333333334,13.946666666666665
171,3727.0,762.0,40.0,19.05,27,107,3,0,33,309,14,267,606,706,153,51,37,145,145,1.318,33.059000000000005,5.622,919,71.34,10.8,7.5,8.81,8.4,6.3,78,7.333333333333334,13.362857142857145
172,1681.0,337.0,23.0,14.652173913043478,22,62,0,1,9,137,9,157,280,314,72,24,20,70,70,1.4849999999999999,19.762999999999998,1.752,419,75.1,10.1,6.0,8.45,6.7,6.86,49,4.111111111111111,13.751627906976745
173,1476.0,314.0,25.0,12.56,28,46,0,0,8,114,2,170,292,307,74,19,14,54,54,0.14,20.922,3.9379999999999997,369,76.93,9.7,5.3,7.46,5.2,6.48,39,4.8125,12.297777777777778
174,1239.0,264.0,9.0,29.333333333333332,5,42,0,0,12,115,4,121,239,258,67,17,10,45,45,0.073,7.6209999999999996,1.306,321,62.61,12.7,10.8,8.59,12.1,7.24,34,7.0,18.098864628820962
175,2884.0,562.0,29.0,19.379310344827587,30,108,0,0,10,212,4,261,490,535,160,39,29,102,102,0.23199999999999998,25.307,3.4610000000000003,732,63.39,11.0,8.5,9.8,8.9,7.3,91,6.214285714285714,15.742222222222223
176,2163.0,468.0,21.0,22.285714285714285,27,66,0,0,9,186,6,189,377,432,122,37,33,71,71,1.5090000000000001,18.111,1.3800000000000001,543,69.72,10.6,8.1,9.46,9.5,7.04,61,4.5,15.681243523316063
177,2266.0,455.0,30.0,15.166666666666666,10,82,0,0,13,198,7,217,403,440,98,26,33,81,81,1.896,25.121,2.984,573,74.69,10.0,6.2,8.69,6.9,6.76,63,7.333333333333334,13.606896551724141
178,1534.0,322.0,13.0,24.76923076923077,26,50,0,4,3,147,6,130,252,290,67,17,25,68,68,0.675,10.620000000000001,1.705,406,58.11,12.6,10.5,8.82,10.5,6.8,37,5.214285714285714,15.904659498207886
179,2330.0,484.0,17.0,28.470588235294116,50,63,0,0,9,197,4,213,430,470,108,21,29,101,101,0.506,14.032000000000002,2.462,561,70.77,11.0,9.8,8.13,11.8,6.75,51,7.083333333333334,16.948192219679637
180,1585.0,336.0,10.0,33.6,14,44,0,0,12,146,10,136,260,297,86,20,16,42,42,0.111,8.817,1.072,405,68.64,11.6,10.6,7.26,12.2,6.67,32,12.25,17.303006535947713
181,71.0,16.0,1.0,16.0,0,2,0,0,1,6,0,15,15,14,2,4,0,2,2,0.175,0.55,0.275,18,90.09,0.0,4.4,4.17,4.0,6.49,2,6.0,13.333333333333336
182,2934.0,626.0,29.0,21.586206896551722,29,95,2,0,25,242,7,297,575,623,131,38,50,103,103,0.732,24.409999999999993,3.8579999999999997,743,69.11,10.2,8.3,7.89,8.5,6.82,78,8.4,15.272727272727273
183,1719.0,368.0,18.0,20.444444444444443,23,44,3,3,23,149,2,182,326,355,69,19,26,64,64,0.311,14.712,2.977,415,78.79,9.9,6.7,7.77,8.0,6.59,42,5.25,14.37
184,719.0,138.0,11.0,12.545454545454545,15,29,0,0,4,45,1,100,135,135,39,8,7,25,25,0.191,9.639999999999999,1.168,173,68.97,9.8,6.3,10.83,7.8,8.02,29,4.388888888888889,16.067899159663863
185,2786.0,591.0,34.0,17.38235294117647,18,86,1,2,13,255,4,259,529,580,137,30,21,100,100,0.315,29.173000000000005,4.5120000000000005,684,81.22,9.6,5.8,7.24,6.7,6.54,71,5.785714285714286,13.590210325047801
186,1866.0,364.0,24.0,15.166666666666666,16,78,3,0,5,143,10,171,314,346,79,26,31,68,68,0.9259999999999999,19.157000000000004,3.917,481,66.13,11.3,7.4,9.45,7.6,6.48,45,4.75,12.944587155963303
187,2037.0,445.0,32.0,13.90625,20,56,0,0,17,154,5,190,368,413,126,27,20,69,69,2.2150000000000003,25.540999999999997,4.244,510,76.32,8.6,5.6,8.16,5.9,6.72,58,5.642857142857143,13.064347826086957
188,2231.0,437.0,23.0,19.0,15,72,1,1,5,200,5,194,381,418,94,27,23,76,76,1.203,18.072999999999997,3.7249999999999996,572,71.34,11.7,7.5,8.81,8.4,6.67,56,5.5,14.292139303482589
189,2181.0,482.0,24.0,20.083333333333332,27,66,7,0,34,176,9,204,417,463,124,34,26,72,72,0.272,18.768,3.9599999999999995,534,71.14,9.9,7.6,8.93,8.6,6.94,61,6.916666666666667,15.024489795918369
190,2614.0,509.0,25.0,20.36,34,109,7,0,20,162,12,231,422,478,143,43,27,79,79,0.236,20.462999999999997,4.302,675,53.51,12.9,10.2,12.29,11.7,7.71,86,7.833333333333334,17.174117647058825
191,1427.0,283.0,15.0,18.866666666666667,13,41,0,0,6,126,1,127,252,273,66,15,8,61,61,0.381,13.230000000000002,1.389,365,70.84,10.8,7.7,8.35,8.3,6.92,40,5.714285714285714,15.073846153846155
192,2747.0,550.0,29.0,18.96551724137931,36,90,0,0,9,229,13,204,432,495,131,35,27,102,102,0.5409999999999999,23.477000000000004,4.9830000000000005,693,70.73,10.9,7.7,8.12,8.2,6.4,61,6.071428571428571,13.782134387351778
193,287.0,52.0,2.0,26.0,5,12,0,0,0,23,1,40,49,50,14,4,3,8,8,0.237,1.6520000000000001,0.111,73,54.56,0.0,11.9,10.62,13.5,7.09,7,11.0,17.6
194,2349.0,493.0,23.0,21.434782608695652,31,75,2,0,17,197,9,223,446,480,115,34,32,88,88,1.355,20.063000000000006,1.5820000000000003,592,69.82,10.8,8.1,9.23,9.3,6.98,65,6.5,15.481137440758296
195,2584.0,561.0,27.0,20.77777777777778,25,75,0,1,30,194,8,237,484,546,147,51,21,80,80,0.355,22.183000000000003,4.461,631,71.95,10.0,7.2,9.63,8.8,7.5,88,7.6,16.23330396475771
196,2446.0,472.0,26.0,18.153846153846153,24,84,0,0,5,181,19,186,388,447,121,35,24,97,97,0.189,21.588999999999995,4.221000000000001,631,63.59,11.2,8.4,9.34,8.5,6.22,49,8.7,12.956129032258065
197,2236.0,477.0,19.0,25.105263157894736,18,58,5,0,8,248,7,195,415,456,82,27,41,97,97,0.363,16.432000000000006,2.205,569,74.42,9.9,8.4,6.33,8.8,6.13,39,10.4,14.377414965986397
198,2986.0,618.0,41.0,15.073170731707316,30,95,2,2,28,218,14,285,558,608,146,34,34,96,96,1.293,36.471,3.236,733,75.4,9.5,5.9,8.98,7.0,7.15,96,4.611111111111111,14.420380228136885
199,1776.0,399.0,29.0,13.758620689655173,30,48,1,0,15,150,10,176,344,382,80,29,23,60,60,1.252,23.372,4.376,447,84.78,9.5,4.4,7.0,5.0,6.5,48,4.5625,12.525765765765767
200,1752.0,362.0,22.0,16.454545454545453,15,48,0,0,16,141,3,154,296,339,89,25,8,55,55,0.0,19.009000000000004,2.9909999999999997,418,82.04,9.0,5.4,8.0,6.9,6.33,40,6.142857142857143,12.824423676012461
201,1865.0,382.0,26.0,14.692307692307692,26,57,0,0,8,169,1,162,313,352,79,18,31,69,69,2.484,22.346,1.168,477,75.0,10.3,6.1,7.58,6.1,6.22,42,4.875,12.17795918367347
202,1384.0,285.0,17.0,16.764705882352942,16,58,0,0,17,99,12,134,244,267,74,11,13,41,41,0.117,15.114,1.7679999999999998,367,65.42,11.0,7.7,9.39,7.9,6.94,40,6.071428571428571,14.304362139917698
203,3173.0,657.0,32.0,20.53125,38,112,3,1,19,222,6,278,552,630,175,41,34,119,119,0.43399999999999994,26.587000000000003,4.979,824,62.98,11.3,8.6,10.09,9.4,7.28,98,5.375,15.807272727272727
204,1888.0,426.0,29.0,14.689655172413794,36,43,8,3,11,160,0,168,339,392,91,22,29,82,82,0.424,23.197999999999997,5.377999999999999,461,84.57,8.1,4.5,7.35,5.3,6.22,44,4.222222222222222,11.868571428571428
205,2324.0,470.0,25.0,18.8,18,94,0,0,14,185,3,190,382,423,98,18,35,96,96,0.058,22.559,2.383,583,71.65,11.0,7.4,9.28,8.6,6.33,49,6.666666666666667,13.345762711864408
206,1545.0,342.0,27.0,12.666666666666666,27,44,2,0,3,138,2,144,283,324,72,17,20,58,58,1.313,22.566,3.1200000000000006,395,85.59,8.6,4.1,5.49,3.6,5.76,30,4.875,10.42671096345515
207,1924.0,411.0,16.0,25.6875,20,58,0,0,23,180,6,156,302,355,85,33,11,77,77,0.52,13.434000000000003,2.0469999999999997,492,65.35,11.3,9.8,7.96,10.2,6.5,40,11.75,15.48771349862259
208,1647.0,332.0,17.0,19.529411764705884,21,55,0,0,6,131,1,152,296,319,79,26,21,60,60,0.30400000000000005,13.025,3.6710000000000003,420,71.14,10.5,7.6,7.89,7.7,6.29,35,5.642857142857143,13.375163398692813
209,3586.0,693.0,32.0,21.65625,22,161,8,0,53,269,16,264,566,645,157,52,46,118,118,0.432,27.867,3.701,933,52.7,13.3,10.5,12.07,11.7,7.65,116,6.5,17.23783783783784
210,2693.0,545.0,32.0,17.03125,34,104,2,0,36,200,5,265,481,533,134,36,27,96,96,0.74,26.525999999999993,4.735,665,65.62,10.7,7.6,10.9,9.0,7.48,90,7.333333333333334,15.604601769911506
211,1898.0,369.0,22.0,16.772727272727273,39,68,0,0,5,139,3,168,312,349,106,34,13,60,60,0.387,16.817,4.796,466,72.76,10.4,6.9,10.43,9.2,7.19,57,5.1875,15.218823529411765
212,1684.0,362.0,20.0,18.1,16,55,0,0,13,162,3,153,307,343,61,11,23,66,66,0.124,17.868000000000002,2.008,419,80.62,9.5,6.0,7.13,6.6,6.4,40,5.5,13.4
213,2557.0,488.0,26.0,18.76923076923077,24,111,2,2,11,168,11,228,415,463,131,44,33,82,82,0.7529999999999999,20.392,4.855000000000001,670,54.52,12.7,9.8,12.18,11.1,7.91,91,7.25,17.409016786570742
214,1386.0,300.0,15.0,20.0,14,34,1,0,4,134,2,133,243,269,65,21,3,59,59,0.055,13.281,1.664,353,78.59,10.4,6.8,6.44,7.1,6.17,28,7.5,13.348148148148148
215,265.0,61.0,3.0,20.333333333333332,8,7,0,0,1,30,1,43,57,58,10,1,4,15,15,0.26,2.74,0.0,64,87.35,8.8,5.5,5.74,6.3,6.3,6,7.333333333333334,13.608301886792454
216,2348.0,504.0,38.0,13.263157894736842,12,66,0,1,13,202,8,209,416,473,111,40,34,76,76,0.726,33.2,4.074,580,85.08,8.8,4.3,6.53,4.7,6.11,53,4.333333333333333,11.436380090497739
217,2519.0,470.0,19.0,24.736842105263158,12,111,0,0,23,165,13,190,395,437,128,32,34,77,77,0.251,15.976999999999999,2.7720000000000002,658,50.77,13.5,11.2,12.76,13.2,7.67,78,5.125,17.807058823529413
218,2387.0,480.0,22.0,21.818181818181817,25,67,1,0,7,195,8,214,422,455,124,31,27,78,78,0.841,16.401000000000003,4.759,611,66.88,11.2,9.2,8.07,9.7,6.5,51,12.0,15.064269662921348
219,1954.0,409.0,34.0,12.029411764705882,28,60,2,5,11,145,1,175,358,393,104,20,19,68,68,0.815,30.053,3.131,492,78.45,9.1,4.8,8.38,5.5,6.56,53,3.9000000000000004,12.082790697674419
220,3125.0,658.0,37.0,17.783783783783782,32,115,1,5,36,198,8,257,539,626,192,51,26,117,117,1.9140000000000001,28.055999999999997,7.029999999999999,787,64.71,11.0,8.0,10.78,9.4,7.59,107,7.6,16.136882129277566
221,1500.0,313.0,14.0,22.357142857142858,20,41,0,0,7,118,1,135,240,267,72,23,7,75,75,0.443,10.988000000000001,2.5690000000000004,360,76.35,10.0,7.6,7.66,8.9,5.87,22,6.833333333333333,13.189540636042404
222,2220.0,438.0,31.0,14.129032258064516,33,75,0,0,4,162,2,185,364,416,117,21,18,92,92,0.884,25.945000000000004,4.171000000000001,545,75.61,9.9,5.8,9.03,6.9,6.61,58,5.125,12.988717948717948
223,3096.0,625.0,33.0,18.939393939393938,29,118,0,5,37,197,6,256,520,603,175,45,53,105,105,4.1739999999999995,26.736,2.088,794,56.15,11.6,9.2,12.35,10.7,7.42,96,6.833333333333333,15.735390781563126
224,2512.0,486.0,24.0,20.25,25,108,6,2,20,184,4,216,436,475,143,18,28,85,85,1.31,20.264,2.426,638,62.27,11.9,8.9,11.54,10.9,7.79,87,8.0,17.305323741007197
225,1956.0,413.0,26.0,15.884615384615385,27,69,6,3,27,143,6,201,375,402,99,19,27,81,81,0.172,20.860999999999997,4.966,475,74.9,9.3,6.1,10.14,8.2,7.33,64,6.357142857142857,15.00768768768769
226,1908.0,406.0,22.0,18.454545454545453,21,55,0,0,4,173,1,170,350,386,104,27,26,73,73,1.812,17.144,3.0440000000000005,471,79.9,9.4,6.3,8.18,7.8,6.04,35,6.142857142857143,12.668603988603989
227,1660.0,341.0,19.0,17.94736842105263,14,54,0,0,5,163,3,148,305,332,77,17,17,63,63,0.097,17.176000000000002,1.727,445,63.8,11.1,8.3,8.52,7.7,6.41,38,5.25,13.393112582781459
228,2507.0,495.0,13.0,38.07692307692308,22,76,1,0,4,223,7,243,464,488,117,36,31,89,89,0.094,11.162,1.7440000000000002,639,55.0,12.9,13.8,9.06,15.9,7.56,67,26.0,20.97344902386117
229,2282.0,458.0,25.0,18.32,17,72,0,1,14,195,5,199,424,453,88,29,23,112,112,4.0969999999999995,18.575,2.3289999999999997,559,71.75,8.6,7.3,8.81,8.2,6.68,58,6.357142857142857,14.20476885644769
230,1817.0,367.0,32.0,11.46875,15,65,0,0,4,132,8,163,306,350,84,19,16,65,65,0.252,28.414,3.3340000000000005,452,78.04,9.5,4.9,7.86,5.3,6.38,46,3.3636363636363633,11.741538461538461
231,1810.0,393.0,24.0,16.375,11,43,0,0,11,173,7,138,300,352,80,24,26,68,68,0.0,20.559999999999995,3.4400000000000004,448,82.14,8.8,5.4,6.49,5.6,5.63,28,4.8125,11.0183908045977
232,3208.0,685.0,47.0,14.574468085106384,58,109,0,13,30,242,7,320,629,671,156,53,50,116,116,2.3509999999999995,37.953,6.694999999999999,800,75.81,9.4,5.8,9.27,7.1,7.66,121,5.714285714285714,15.602857142857145
233,2600.0,515.0,19.0,27.105263157894736,25,80,0,0,4,228,4,194,396,442,118,41,44,105,105,1.7210000000000003,15.805,1.4729999999999999,650,62.92,11.9,10.7,8.83,12.1,6.5,49,7.083333333333334,16.14901467505241
234,1832.0,363.0,20.0,18.15,21,62,0,1,11,135,9,154,290,328,108,37,16,52,52,1.658,16.87,1.472,452,72.26,10.5,7.1,10.03,8.9,7.06,53,6.666666666666667,15.026666666666666
235,2231.0,483.0,23.0,21.0,25,59,0,0,26,188,6,200,408,455,94,28,25,101,101,0.40399999999999997,19.536000000000005,3.0599999999999996,555,78.59,10.0,6.8,7.89,8.2,6.4,49,6.071428571428571,13.934299516908212
236,2290.0,448.0,22.0,20.363636363636363,25,83,4,1,21,190,6,191,382,423,105,30,21,72,72,1.03,17.898,3.072,588,60.95,12.1,9.4,10.79,10.7,7.14,64,6.214285714285714,16.01061224489796
237,1056.0,219.0,9.0,24.333333333333332,8,42,0,0,7,91,4,121,197,211,61,15,6,29,29,0.0,8.367,0.633,264,67.28,11.4,9.0,9.69,10.9,7.79,37,11.625,18.2344385026738
238,2734.0,535.0,34.0,15.735294117647058,35,108,4,2,12,200,12,262,494,529,119,40,25,94,94,1.2460000000000002,28.773999999999997,3.98,692,66.23,9.8,7.4,9.85,7.8,7.68,101,12.5,15.941226215644821
239,2176.0,462.0,27.0,17.11111111111111,15,61,3,2,29,186,5,211,418,447,90,32,28,81,81,3.217,21.943,1.8399999999999999,538,81.83,9.5,5.5,8.0,7.0,6.55,55,5.928571428571429,13.433784461152882
240,1329.0,262.0,16.0,16.375,11,47,0,0,11,89,6,117,206,239,66,23,4,48,48,0.0,11.672999999999998,4.327,332,73.47,10.6,6.7,9.16,7.9,6.25,28,6.916666666666667,12.645957446808511
241,1435.0,291.0,21.0,13.857142857142858,11,44,2,3,5,116,2,145,266,286,66,27,16,43,43,0.8390000000000001,16.017000000000003,4.143000000000001,360,75.81,9.6,5.8,7.93,6.0,6.19,32,4.0,11.864214559386973
242,2023.0,440.0,29.0,15.172413793103448,18,52,0,1,20,145,3,204,392,432,131,24,17,80,80,2.915,24.037000000000006,2.048,508,76.01,9.8,5.7,9.09,6.8,7.09,64,4.15,14.091267605633803
